algorithm_family,algorithm,nodes,area_width_m,area_height_m,channel_model,ai_compute_scale,runs,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,dcr_mean,dcr_std,dcr_ci95_low,dcr_ci95_high,tx_packets_mean,tx_packets_std,tx_packets_ci95_low,tx_packets_ci95_high,energy_mj_mean,energy_mj_std,energy_mj_ci95_low,energy_mj_ci95_high,energy_tx_mj_mean,energy_tx_mj_std,energy_tx_mj_ci95_low,energy_tx_mj_ci95_high,energy_rx_mj_mean,energy_rx_mj_std,energy_rx_mj_ci95_low,energy_rx_mj_ci95_high,energy_infer_mj_mean,energy_infer_mj_std,energy_infer_mj_ci95_low,energy_infer_mj_ci95_high,energy_consensus_mj_mean,energy_consensus_mj_std,energy_consensus_mj_ci95_low,energy_consensus_mj_ci95_high,energy_estimate_mj_mean,energy_estimate_mj_std,energy_estimate_mj_ci95_low,energy_estimate_mj_ci95_high,energy_prediction_mj_mean,energy_prediction_mj_std,energy_prediction_mj_ci95_low,energy_prediction_mj_ci95_high,collisions_mean,collisions_std,collisions_ci95_low,collisions_ci95_high,mean_lead_time_s_mean,mean_lead_time_s_std,mean_lead_time_s_ci95_low,mean_lead_time_s_ci95_high,ai_compute_energy_mj_mean,ai_compute_energy_mj_std
classical_baseline,distributed_edge,50,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,879.2207,11.495101820340672,872.0959620771864,886.3454379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,174.375,0.0,174.375,174.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.45740000000000003,0.29471884530477144,0.2747313671745718,0.6400686328254283,174.375,0.0
intelligent_dstep,dstep_full,50,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,92.2,6.876691711054734,87.93778231954825,96.46221768045176,698.92523,29.0209479373875,680.9378601134953,716.9125998865048,35.92096,2.663522629151102,34.270091570926574,37.57182842907343,146.916,18.572844693261178,135.40443159558177,158.42756840441822,174.375,0.0,174.375,174.375,39.375,0.0,39.375,39.375,141.972,6.19094823108706,138.1348105318606,145.8091894681394,44.36627,1.934685170512247,43.167139707942695,45.565400292057305,1262.9,108.25838433016528,1195.800758222532,1329.9992417774681,2.78362,0.6847004094249299,2.359238289508011,3.208001710491989,400.08826999999997,8.125633401505803
classical_baseline,event_driven,50,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,704.8457,11.495101820340672,697.7209620771864,711.9704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,periodic,50,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44929.7,3086.826527537806,43016.4650965058,46842.93490349419,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,distributed_edge,50,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,937.3457,11.495101820340672,930.2209620771864,944.4704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,232.5,0.0,232.5,232.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.45740000000000003,0.29471884530477144,0.2747313671745718,0.6400686328254283,232.5,0.0
intelligent_dstep,dstep_full,50,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,92.2,6.876691711054734,87.93778231954825,96.46221768045176,832.28797,31.726754930746797,812.623523563961,851.9524164360389,35.92096,2.663522629151102,34.270091570926574,37.57182842907343,146.916,18.572844693261178,135.40443159558177,158.42756840441822,232.5,0.0,232.5,232.5,52.5,0.0,52.5,52.5,189.296,8.254597641449413,184.17974737581412,194.41225262418587,59.155,2.5795617629529404,57.55617105494191,60.75382894505809,1262.9,108.25838433016528,1195.800758222532,1329.9992417774681,2.78362,0.6847004094249299,2.359238289508011,3.208001710491989,533.451,10.834159404402353
classical_baseline,event_driven,50,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,704.8457,11.495101820340672,697.7209620771864,711.9704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,periodic,50,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44929.7,3086.826527537806,43016.4650965058,46842.93490349419,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,distributed_edge,50,500,500,rician,1.25,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,995.4707,11.495101820340672,988.3459620771864,1002.5954379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,290.625,0.0,290.625,290.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.45740000000000003,0.29471884530477144,0.2747313671745718,0.6400686328254283,290.625,0.0
intelligent_dstep,dstep_full,50,500,500,rician,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,92.2,6.876691711054734,87.93778231954825,96.46221768045176,965.6507,34.43301176548782,944.3088981998499,986.9925018001502,35.92096,2.663522629151102,34.270091570926574,37.57182842907343,146.916,18.572844693261178,135.40443159558177,158.42756840441822,290.625,0.0,290.625,290.625,65.625,0.0,65.625,65.625,236.62,10.318247051811761,230.22468421976765,243.01531578023236,73.94376,3.22444938252168,71.94522556725636,75.94229443274364,1262.9,108.25838433016528,1195.800758222532,1329.9992417774681,2.78362,0.6847004094249299,2.359238289508011,3.208001710491989,666.81376,13.542696434216264
classical_baseline,event_driven,50,500,500,rician,1.25,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,704.8457,11.495101820340672,697.7209620771864,711.9704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,periodic,50,500,500,rician,1.25,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44929.7,3086.826527537806,43016.4650965058,46842.93490349419,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,distributed_edge,50,500,500,rician,1.5,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,1053.5957,11.495101820340729,1046.4709620771864,1060.7204379228137,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,348.75,0.0,348.75,348.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.45740000000000003,0.29471884530477144,0.2747313671745718,0.6400686328254283,348.75,0.0
intelligent_dstep,dstep_full,50,500,500,rician,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,92.2,6.876691711054734,87.93778231954825,96.46221768045176,1099.0134600000001,37.139582804011155,1075.994108090217,1122.0328119097833,35.92096,2.663522629151102,34.270091570926574,37.57182842907343,146.916,18.572844693261178,135.40443159558177,158.42756840441822,348.75,0.0,348.75,348.75,78.75,0.0,78.75,78.75,283.944,12.38189646217412,276.2696210637212,291.6183789362788,88.7325,3.869342644429412,86.33425658241288,91.13074341758713,1262.9,108.25838433016528,1195.800758222532,1329.9992417774681,2.78362,0.6847004094249299,2.359238289508011,3.208001710491989,800.1765,16.251239106603556
classical_baseline,event_driven,50,500,500,rician,1.5,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,704.8457,11.495101820340672,697.7209620771864,711.9704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,periodic,50,500,500,rician,1.5,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44929.7,3086.826527537806,43016.4650965058,46842.93490349419,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,distributed_edge,50,500,500,rician,2.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,1169.8457,11.495101820340729,1162.7209620771864,1176.9704379228137,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,465.0,0.0,465.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.45740000000000003,0.29471884530477144,0.2747313671745718,0.6400686328254283,465.0,0.0
intelligent_dstep,dstep_full,50,500,500,rician,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,92.2,6.876691711054734,87.93778231954825,96.46221768045176,1365.73897,42.55349928230343,1339.364037892086,1392.1139021079143,35.92096,2.663522629151102,34.270091570926574,37.57182842907343,146.916,18.572844693261178,135.40443159558177,158.42756840441822,465.0,0.0,465.0,465.0,105.0,0.0,105.0,105.0,378.592,16.509195282898826,368.35949475162823,388.82450524837174,118.31,5.159123525905881,115.11234210988383,121.50765789011618,1262.9,108.25838433016528,1195.800758222532,1329.9992417774681,2.78362,0.6847004094249299,2.359238289508011,3.208001710491989,1066.902,21.668318808804706
classical_baseline,event_driven,50,500,500,rician,2.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,704.8457,11.495101820340672,697.7209620771864,711.9704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,periodic,50,500,500,rician,2.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44929.7,3086.826527537806,43016.4650965058,46842.93490349419,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,distributed_edge,50,500,500,rician,3.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,1402.3457,11.495101820340729,1395.2209620771864,1409.4704379228137,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,697.5,0.0,697.5,697.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.45740000000000003,0.29471884530477144,0.2747313671745718,0.6400686328254283,697.5,0.0
intelligent_dstep,dstep_full,50,500,500,rician,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,92.2,6.876691711054734,87.93778231954825,96.46221768045176,1899.18996,53.38326668213553,1866.1026685154773,1932.2772514845226,35.92096,2.663522629151102,34.270091570926574,37.57182842907343,146.916,18.572844693261178,135.40443159558177,158.42756840441822,697.5,0.0,697.5,697.5,157.5,0.0,157.5,157.5,567.888,24.76379292434824,552.5392421274424,583.2367578725576,177.465,7.738685288858824,172.66851316482575,182.26148683517425,1262.9,108.25838433016528,1195.800758222532,1329.9992417774681,2.78362,0.6847004094249299,2.359238289508011,3.208001710491989,1600.353,32.50247821320711
classical_baseline,event_driven,50,500,500,rician,3.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,704.8457,11.495101820340672,697.7209620771864,711.9704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,periodic,50,500,500,rician,3.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44929.7,3086.826527537806,43016.4650965058,46842.93490349419,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,distributed_edge,50,500,500,rician,4.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,1634.8457,11.495101820340729,1627.7209620771864,1641.9704379228137,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,930.0,0.0,930.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.45740000000000003,0.29471884530477144,0.2747313671745718,0.6400686328254283,930.0,0.0
intelligent_dstep,dstep_full,50,500,500,rician,4.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,92.2,6.876691711054734,87.93778231954825,96.46221768045176,2432.64097,64.21449218545354,2392.840415396965,2472.441524603035,35.92096,2.663522629151102,34.270091570926574,37.57182842907343,146.916,18.572844693261178,135.40443159558177,158.42756840441822,930.0,0.0,930.0,930.0,210.0,0.0,210.0,210.0,757.184,33.01839056579765,736.7189895032565,777.6490104967435,236.62,10.318247051811761,230.22468421976765,243.01531578023236,1262.9,108.25838433016528,1195.800758222532,1329.9992417774681,2.78362,0.6847004094249299,2.359238289508011,3.208001710491989,2133.804,43.33663761760941
classical_baseline,event_driven,50,500,500,rician,4.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,871.5,19.08606239583686,859.6703359679528,883.3296640320472,704.8457,11.495101820340672,697.7209620771864,711.9704379228135,362.36969999999997,7.93598474418896,357.4509256954747,367.2884743045252,226.476,6.379667702945035,222.52184099136113,230.43015900863887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26032.2,2301.921699604726,24605.4541490411,27458.945850958902,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,periodic,50,500,500,rician,4.0,10,1.0,0.0,1.0,1.0,0.998,0.006324555320336764,0.99408,1.00192,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44929.7,3086.826527537806,43016.4650965058,46842.93490349419,0.46140000000000003,0.29471884530477144,0.2787313671745718,0.6440686328254283,0.0,0.0
classical_baseline,distributed_edge,100,500,500,log_normal,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1730.7,29.265261925285337,1712.56120273496,1748.83879726504,1496.40106,20.11585026480366,1483.9331268340945,1508.8689931659053,719.62506,12.168495908533657,712.0829480971963,727.1671719028036,498.276,10.674537929109636,491.6598528461347,504.8921471538653,46.5,0.0,46.5,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114778.0,5127.539197531523,111599.91827942563,117956.08172057437,0.62354,0.26575263853608094,0.4588248081332036,0.7882551918667964,46.5,0.0
intelligent_dstep,dstep_full,100,500,500,log_normal,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,195.4,6.850790708621402,191.15383592717694,199.64616407282307,795.07656,24.940891485857783,779.6180353017993,810.5350846982006,72.16210000000001,2.048626403227293,70.89234820024448,73.43185179975553,379.242,22.396071977023126,365.3607707746612,393.12322922533883,46.5,0.0,46.5,46.5,10.5,0.0,10.5,10.5,41.6552,0.9953809767565815,41.03825647887383,42.27214352112617,13.01725,0.3110565552364319,12.824455149648074,13.210044850351927,5764.5,326.95030203381066,5561.854103323062,5967.145896676938,3.9939999999999998,0.8969736512914473,3.438049971109233,4.549950028890766,111.67245,1.3064375319930175
classical_baseline,event_driven,100,500,500,log_normal,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1730.7,29.265261925285337,1712.56120273496,1748.83879726504,1449.90106,20.11585026480366,1437.4331268340945,1462.3689931659053,719.62506,12.168495908533657,712.0829480971963,727.1671719028036,498.276,10.674537929109636,491.6598528461347,504.8921471538653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114778.0,5127.539197531523,111599.91827942563,117956.08172057437,0.62754,0.26575263853608094,0.4628248081332036,0.7922551918667964,0.0,0.0
classical_baseline,periodic,100,500,500,log_normal,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198759.5,6898.644073697059,194483.67610421777,203035.32389578223,0.62754,0.26575263853608094,0.4628248081332036,0.7922551918667964,0.0,0.0
classical_baseline,distributed_edge,100,500,500,log_normal,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1730.7,29.265261925285337,1712.56120273496,1748.83879726504,1566.15106,20.11585026480366,1553.6831268340945,1578.6189931659053,719.62506,12.168495908533657,712.0829480971963,727.1671719028036,498.276,10.674537929109636,491.6598528461347,504.8921471538653,116.25,0.0,116.25,116.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114778.0,5127.539197531523,111599.91827942563,117956.08172057437,0.62354,0.26575263853608094,0.4588248081332036,0.7882551918667964,116.25,0.0
intelligent_dstep,dstep_full,100,500,500,log_normal,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,195.4,6.850790708621402,191.15383592717694,199.64616407282307,962.58525,26.89644638209662,945.9146598197239,979.2558401802761,72.16210000000001,2.048626403227293,70.89234820024448,73.43185179975553,379.242,22.396071977023126,365.3607707746612,393.12322922533883,116.25,0.0,116.25,116.25,26.25,0.0,26.25,26.25,104.138,2.488452441891455,102.59564119718459,105.68035880281542,32.5431,0.777651100001366,32.06110685461582,33.02509314538418,5764.5,326.95030203381066,5561.854103323062,5967.145896676938,3.9939999999999998,0.8969736512914473,3.438049971109233,4.549950028890766,279.1811,3.266103541598831
classical_baseline,event_driven,100,500,500,log_normal,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1730.7,29.265261925285337,1712.56120273496,1748.83879726504,1449.90106,20.11585026480366,1437.4331268340945,1462.3689931659053,719.62506,12.168495908533657,712.0829480971963,727.1671719028036,498.276,10.674537929109636,491.6598528461347,504.8921471538653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114778.0,5127.539197531523,111599.91827942563,117956.08172057437,0.62754,0.26575263853608094,0.4628248081332036,0.7922551918667964,0.0,0.0
classical_baseline,periodic,100,500,500,log_normal,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198759.5,6898.644073697059,194483.67610421777,203035.32389578223,0.62754,0.26575263853608094,0.4628248081332036,0.7922551918667964,0.0,0.0
classical_baseline,distributed_edge,100,500,500,log_normal,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1730.7,29.265261925285337,1712.56120273496,1748.83879726504,1682.40106,20.11585026480366,1669.9331268340945,1694.8689931659053,719.62506,12.168495908533657,712.0829480971963,727.1671719028036,498.276,10.674537929109636,491.6598528461347,504.8921471538653,232.5,0.0,232.5,232.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114778.0,5127.539197531523,111599.91827942563,117956.08172057437,0.62354,0.26575263853608094,0.4588248081332036,0.7882551918667964,232.5,0.0
intelligent_dstep,dstep_full,100,500,500,log_normal,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,195.4,6.850790708621402,191.15383592717694,199.64616407282307,1241.76636,30.156907562546923,1223.0749150433783,1260.4578049566219,72.16210000000001,2.048626403227293,70.89234820024448,73.43185179975553,379.242,22.396071977023126,365.3607707746612,393.12322922533883,232.5,0.0,232.5,232.5,52.5,0.0,52.5,52.5,208.276,4.97690488378291,205.19128239436918,211.36071760563084,65.08625,1.5552827761821622,64.12227574824037,66.05022425175964,5764.5,326.95030203381066,5561.854103323062,5967.145896676938,3.9939999999999998,0.8969736512914473,3.438049971109233,4.549950028890766,558.36225,6.5321876599650635
classical_baseline,event_driven,100,500,500,log_normal,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1730.7,29.265261925285337,1712.56120273496,1748.83879726504,1449.90106,20.11585026480366,1437.4331268340945,1462.3689931659053,719.62506,12.168495908533657,712.0829480971963,727.1671719028036,498.276,10.674537929109636,491.6598528461347,504.8921471538653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114778.0,5127.539197531523,111599.91827942563,117956.08172057437,0.62754,0.26575263853608094,0.4628248081332036,0.7922551918667964,0.0,0.0
classical_baseline,periodic,100,500,500,log_normal,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198759.5,6898.644073697059,194483.67610421777,203035.32389578223,0.62754,0.26575263853608094,0.4628248081332036,0.7922551918667964,0.0,0.0
classical_baseline,distributed_edge,100,500,500,log_normal,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1730.7,29.265261925285337,1712.56120273496,1748.83879726504,1798.65106,20.11585026480366,1786.1831268340945,1811.1189931659053,719.62506,12.168495908533657,712.0829480971963,727.1671719028036,498.276,10.674537929109636,491.6598528461347,504.8921471538653,348.75,0.0,348.75,348.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114778.0,5127.539197531523,111599.91827942563,117956.08172057437,0.62354,0.26575263853608094,0.4588248081332036,0.7882551918667964,348.75,0.0
intelligent_dstep,dstep_full,100,500,500,log_normal,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,195.4,6.850790708621402,191.15383592717694,199.64616407282307,1520.9475,33.41845384205162,1500.2345277156708,1541.6604722843292,72.16210000000001,2.048626403227293,70.89234820024448,73.43185179975553,379.242,22.396071977023126,365.3607707746612,393.12322922533883,348.75,0.0,348.75,348.75,78.75,0.0,78.75,78.75,312.414,7.465357325674384,307.7869235915537,317.04107640844626,97.6294,2.332914452877438,96.18344464154603,99.07535535845398,5764.5,326.95030203381066,5561.854103323062,5967.145896676938,3.9939999999999998,0.8969736512914473,3.438049971109233,4.549950028890766,837.5434,9.798271778453827
