nodes,area_width_m,area_height_m,channel_model,ai_compute_scale,baseline,paired_runs,energy_mj_full_mean,energy_mj_baseline_mean,energy_mj_diff_mean,energy_mj_diff_ci95_low,energy_mj_diff_ci95_high,energy_mj_wilcoxon_p,f1_full_mean,f1_baseline_mean,f1_diff_mean,f1_diff_ci95_low,f1_diff_ci95_high,f1_wilcoxon_p,dcr_full_mean,dcr_baseline_mean,dcr_diff_mean,dcr_diff_ci95_low,dcr_diff_ci95_high,dcr_wilcoxon_p,tx_packets_full_mean,tx_packets_baseline_mean,tx_packets_diff_mean,tx_packets_diff_ci95_low,tx_packets_diff_ci95_high,tx_packets_wilcoxon_p,collisions_full_mean,collisions_baseline_mean,collisions_diff_mean,collisions_diff_ci95_low,collisions_diff_ci95_high,collisions_wilcoxon_p
50,100,100,log_normal,0.75,periodic,10,866.0629,1009.7,-143.63710000000003,-169.84350021162132,-117.43069978837875,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,0.75,event_driven,10,866.0629,722.2745600000001,143.78834,118.93732015119097,168.63935984880905,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,0.75,distributed_edge,10,866.0629,896.6495600000001,-30.586660000000006,-55.43767984880904,-5.735640151190971,0.02734375,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,1.0,periodic,10,1016.34114,1009.7,6.641139999999962,-22.16621555339779,35.44849555339771,0.431640625,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,1.0,event_driven,10,1016.34114,722.2745600000001,294.06658,266.70919450030215,321.42396549969783,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,1.0,distributed_edge,10,1016.34114,954.7745600000001,61.56658,34.209194500302175,88.92396549969783,0.009765625,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,1.25,periodic,10,1166.61936,1009.7,156.91935999999993,125.51096591694609,188.32775408305378,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,1.25,event_driven,10,1166.61936,722.2745600000001,444.34479999999996,414.4647897083315,474.2248102916684,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,1.25,distributed_edge,10,1166.61936,1012.89956,153.7198,123.83978970833152,183.59981029166846,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,1.5,periodic,10,1316.89763,1009.7,307.19763,273.1881560715418,341.2071039284582,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,1.5,event_driven,10,1316.89763,722.2745600000001,594.62307,562.2079936000249,627.0381463999751,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,1.5,distributed_edge,10,1316.89763,1071.02456,245.87307000000004,213.45799360002493,278.2881463999751,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,2.0,periodic,10,1617.45414,1009.7,607.75414,568.542362019652,646.965917980348,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,2.0,event_driven,10,1617.45414,722.2745600000001,895.17958,857.6670967796211,932.6920632203788,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,2.0,distributed_edge,10,1617.45414,1187.27456,430.17958,392.66709677962115,467.6920632203788,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,3.0,periodic,10,2218.56713,1009.7,1208.8671299999999,1159.2504187844556,1258.483841215544,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,3.0,event_driven,10,2218.56713,722.2745600000001,1496.29257,1448.5170439819774,1544.0680960180227,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,3.0,distributed_edge,10,2218.56713,1419.77456,798.79257,751.0170439819773,846.5680960180226,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,4.0,periodic,10,2819.68014,1009.7,1809.98014,1749.9582779912705,1870.0020020087293,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,1500.0,-1400.2,-1402.6235056334897,-1397.7764943665104,0.001953125,3183.9,71990.2,-68806.3,-68878.52868154226,-68734.07131845775,0.001953125
50,100,100,log_normal,4.0,event_driven,10,2819.68014,722.2745600000001,2097.4055799999996,2039.3162789271355,2155.494881072864,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,log_normal,4.0,distributed_edge,10,2819.68014,1652.27456,1167.4055799999999,1109.3162789271357,1225.494881072864,0.001953125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.8,873.2,-773.4,-783.0649179107854,-763.7350820892145,0.001953125,3183.9,41428.4,-38244.5,-38718.82506195646,-37770.17493804354,0.001953125
50,100,100,rician,0.1,periodic,10,468.26211,1009.7,-541.43789,-562.6172034414643,-520.2585765585358,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,0.1,event_driven,10,468.26211,722.16656,-253.90445,-272.25344860861526,-235.5554513913847,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,0.1,distributed_edge,10,468.26211,745.41656,-277.15445,-295.50344860861526,-258.80545139138474,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,0.25,periodic,10,557.86049,1009.7,-451.8395100000001,-474.72107504973326,-428.9579449502669,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,0.25,event_driven,10,557.86049,722.16656,-164.30607,-184.26950572896624,-144.34263427103377,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,0.25,distributed_edge,10,557.86049,780.29156,-222.43107,-242.39450572896624,-202.46763427103377,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,0.5,periodic,10,707.19111,1009.7,-302.50889000000006,-328.2276511601041,-276.79012883989606,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,0.5,event_driven,10,707.19111,722.16656,-14.97544999999999,-37.65828999627677,7.70738999627679,0.431640625,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,0.5,distributed_edge,10,707.19111,838.41656,-131.22545,-153.90828999627678,-108.54261000372321,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,0.75,periodic,10,856.52174,1009.7,-153.17826000000002,-181.7342585149214,-124.62226148507864,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,0.75,event_driven,10,856.52174,722.16656,134.35518000000002,108.92713541508579,159.78322458491425,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,0.75,distributed_edge,10,856.52174,896.54156,-40.01981999999997,-65.4478645849142,-14.591775415085738,0.00390625,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,1.0,periodic,10,1005.85236,1009.7,-3.8476400000000694,-35.240952980737475,27.545672980737336,1.0,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,1.0,event_driven,10,1005.85236,722.16656,283.6858,255.494235519795,311.8773644802049,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,1.0,distributed_edge,10,1005.85236,954.66656,51.185799999999986,22.99423551979503,79.37736448020495,0.013671875,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,1.25,periodic,10,1155.18293,1009.7,145.48292999999995,111.25227120339952,179.7135887966004,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,1.25,event_driven,10,1155.18293,722.16656,433.01637,402.0479044926092,463.9848355073908,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,1.25,distributed_edge,10,1155.18293,1012.79156,142.39137,111.42290449260915,173.35983550739084,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,1.5,periodic,10,1304.5136,1009.7,294.81359999999995,257.745582997571,331.8816170024289,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,1.5,event_driven,10,1304.5136,722.16656,582.34704,548.5915980121571,616.1024819878429,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,1.5,distributed_edge,10,1304.5136,1070.9165600000001,233.59703999999994,199.84159801215702,267.35248198784285,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,2.0,periodic,10,1603.17486,1009.7,593.4748599999999,550.7320433853025,636.2176766146973,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,2.0,event_driven,10,1603.17486,722.16656,881.0083,841.6572150519293,920.3593849480707,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,2.0,distributed_edge,10,1603.17486,1187.1665600000001,416.00829999999996,376.6572150519293,455.3593849480706,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,3.0,periodic,10,2200.49734,1009.7,1190.7973399999998,1136.7047614876562,1244.8899185123435,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,3.0,event_driven,10,2200.49734,722.16656,1478.33078,1427.7353085770083,1528.9262514229918,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,3.0,distributed_edge,10,2200.49734,1419.6665600000001,780.8307799999999,730.2353085770081,831.4262514229916,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,4.0,periodic,10,2797.81985,1009.7,1788.11985,1722.6774020062194,1853.5622979937807,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,1500.0,-1400.9,-1403.17168425036,-1398.6283157496403,0.001953125,3061.1,71787.8,-68726.7,-68802.91689892522,-68650.48310107477,0.001953125
50,100,100,rician,4.0,event_driven,10,2797.81985,722.16656,2075.65329,2013.77482811579,2137.5317518842103,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,100,100,rician,4.0,distributed_edge,10,2797.81985,1652.1665600000001,1145.65329,1083.7748281157897,1207.5317518842103,0.001953125,0.99899,1.0,-0.0010099999999999998,-0.0029895999999999994,0.0009695999999999995,1.0,1.0,1.0,0.0,0.0,0.0,1.0,99.1,873.2,-774.1,-783.1360983714089,-765.0639016285911,0.001953125,3061.1,41310.9,-38249.8,-38727.89474515414,-37771.70525484587,0.001953125
50,500,500,log_normal,0.1,periodic,10,351.14509,1009.7,-658.5549100000001,-672.213996133757,-644.8958238662432,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,1500.0,-1406.0,-1409.5183076739945,-1402.4816923260055,0.001953125,1372.0,49373.0,-48001.0,-49959.11568666977,-46042.88431333023,0.001953125
50,500,500,log_normal,0.1,event_driven,10,351.14509,706.9697,-355.82461,-367.21769599386704,-344.431524006133,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,0.1,distributed_edge,10,351.14509,730.2197,-379.07461,-390.46769599386704,-367.681524006133,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,0.25,periodic,10,431.06511,1009.7,-578.63489,-593.3401636708147,-563.9296163291854,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,1500.0,-1406.0,-1409.5183076739945,-1402.4816923260055,0.001953125,1372.0,49373.0,-48001.0,-49959.11568666977,-46042.88431333023,0.001953125
50,500,500,log_normal,0.25,event_driven,10,431.06511,706.9697,-275.90459000000004,-288.1961761344958,-263.6130038655043,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,0.25,distributed_edge,10,431.06511,765.0947,-334.02959000000004,-346.3211761344958,-321.7380038655043,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,0.5,periodic,10,564.26509,1009.7,-445.43491000000006,-461.8843822243938,-428.98543777560633,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,1500.0,-1406.0,-1409.5183076739945,-1402.4816923260055,0.001953125,1372.0,49373.0,-48001.0,-49959.11568666977,-46042.88431333023,0.001953125
50,500,500,log_normal,0.5,event_driven,10,564.26509,706.9697,-142.70461,-156.5405711348411,-128.86864886515892,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,0.5,distributed_edge,10,564.26509,823.2197,-258.95461,-272.79057113484106,-245.11864886515892,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,0.75,periodic,10,697.46511,1009.7,-312.23489000000006,-330.42911495343645,-294.0406650465637,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,1500.0,-1406.0,-1409.5183076739945,-1402.4816923260055,0.001953125,1372.0,49373.0,-48001.0,-49959.11568666977,-46042.88431333023,0.001953125
50,500,500,log_normal,0.75,event_driven,10,697.46511,706.9697,-9.504590000000007,-24.928239848082676,5.919059848082661,0.232421875,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,0.75,distributed_edge,10,697.46511,881.3447,-183.87959,-199.30323984808268,-168.45594015191733,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
50,500,500,log_normal,1.0,periodic,10,830.66509,1009.7,-179.03491000000005,-198.97426874353394,-159.09555125646617,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,1500.0,-1406.0,-1409.5183076739945,-1402.4816923260055,0.001953125,1372.0,49373.0,-48001.0,-49959.11568666977,-46042.88431333023,0.001953125
50,500,500,log_normal,1.0,event_driven,10,830.66509,706.9697,123.69538999999999,106.65285943148075,140.73792056851923,0.001953125,0.99798,1.0,-0.0020199999999999997,-0.004659466666666666,0.0006194666666666663,0.5,1.0,0.998,0.0020000000000000018,-0.0019200000000000016,0.005920000000000005,1.0,94.0,871.5,-777.5,-788.0842016441696,-766.9157983558304,0.001953125,1372.0,28593.5,-27221.5,-28669.678414659065,-25773.321585340935,0.001953125
