event_model,nodes,policy,runs,confirmation_f1_mean,confirmation_f1_sd,confirmation_f1_ci_lo,confirmation_f1_ci_hi,awareness_recall_mean,awareness_recall_sd,awareness_recall_ci_lo,awareness_recall_ci_hi,dcr_mean,dcr_sd,dcr_ci_lo,dcr_ci_hi,network_false_alarm_mean,network_false_alarm_sd,network_false_alarm_ci_lo,network_false_alarm_ci_hi,false_confirmation_rate_mean,false_confirmation_rate_sd,false_confirmation_rate_ci_lo,false_confirmation_rate_ci_hi,false_awareness_rate_mean,false_awareness_rate_sd,false_awareness_rate_ci_lo,false_awareness_rate_ci_hi,tx_packets_mean,tx_packets_sd,tx_packets_ci_lo,tx_packets_ci_hi,energy_mj_mean,energy_mj_sd,energy_mj_ci_lo,energy_mj_ci_hi,collisions_mean,collisions_sd,collisions_ci_lo,collisions_ci_hi,suppressed_tx_mean,suppressed_tx_sd,suppressed_tx_ci_lo,suppressed_tx_ci_hi,link_pdr_mean,link_pdr_sd,link_pdr_ci_lo,link_pdr_ci_hi,channel_loss_rate_mean,channel_loss_rate_sd,channel_loss_rate_ci_lo,channel_loss_rate_ci_hi,collision_loss_rate_mean,collision_loss_rate_sd,collision_loss_rate_ci_lo,collision_loss_rate_ci_hi,mean_alert_delay_s_mean,mean_alert_delay_s_sd,mean_alert_delay_s_ci_lo,mean_alert_delay_s_ci_hi,mean_lead_time_s_mean,mean_lead_time_s_sd,mean_lead_time_s_ci_lo,mean_lead_time_s_ci_hi,operational_success_rate,false_alarm_free_rate
absent,20,send_on_delta,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.40166666666666667,0.10544105505899505,0.3633333333333334,0.44,0.40166666666666667,0.10544105505899505,0.36500000000000005,0.4399999999999999,9.7,2.8180452995551417,8.733333333333333,10.666666666666666,89.25381666666667,12.44990326626548,84.98315666666666,93.67174000000001,43.93333333333333,34.333991735680065,32.1325,56.102499999999964,0.0,0.0,0.0,0.0,0.19454666666666667,0.041021774985835334,0.18036983333333334,0.2095533333333333,0.5821066666666667,0.15681523706168557,0.5267249166666665,0.63605375,0.22335,0.16127891400753006,0.16694166666666663,0.27978016666666666,,,,,,,,,,0.0
absent,20,teen_like,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.40166666666666667,0.10544105505899505,0.3633333333333334,0.44,0.40166666666666667,0.10544105505899505,0.36500000000000005,0.4399999999999999,9.833333333333334,2.853713048104091,8.866666666666667,10.833333333333334,89.84287,12.607479695393472,85.42494991666666,94.40805333333334,44.9,35.90538332512463,32.7325,57.66749999999998,0.0,0.0,0.0,0.0,0.19608,0.040692763060736506,0.18215658333333332,0.21071041666666668,0.5794366666666667,0.16001226350272146,0.5232490000000001,0.6342523333333333,0.22449,0.16299754461869706,0.16755208333333335,0.2815000833333334,,,,,,,,,,0.0
absent,20,distributed_edge,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.40166666666666667,0.10544105505899505,0.3633333333333334,0.44,0.40166666666666667,0.10544105505899505,0.36500000000000005,0.4399999999999999,10.233333333333333,2.7876987584414663,9.266666666666667,11.2,184.61004,12.315826585965969,180.33937991666664,189.02795666666665,46.1,36.15421947998458,33.96666666666667,58.96666666666667,0.0,0.0,0.0,0.0,0.19356666666666666,0.04010649902905782,0.17995958333333334,0.20787041666666664,0.58559,0.15779083131879323,0.5302066666666667,0.6389548333333334,0.22085333333333335,0.16189817730935688,0.16400658333333332,0.2774401666666667,,,,,,,,,,0.0
absent,20,voi_baseline,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.40166666666666667,0.10544105505899505,0.3633333333333334,0.44,0.40166666666666667,0.10544105505899505,0.36500000000000005,0.4399999999999999,9.9,2.7461571896642822,8.966666666666667,10.866666666666667,183.13739999999999,12.132306488192928,178.86674991666666,187.55532333333332,44.166666666666664,36.84083503989536,31.6,57.40083333333332,0.0,0.0,0.0,0.0,0.19534333333333334,0.03835475678212667,0.18232325,0.20884183333333328,0.58431,0.16545884653457404,0.5255319166666668,0.64072425,0.22035666666666667,0.17173407005044736,0.16057925000000006,0.2802701666666667,,,,,,,,,,0.0
absent,20,dstep,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.4301830671520763,0.1,0.4,0.02,0.0427502772727447,0.006666666666666667,0.03666666666666667,0.08166666666666667,0.1594620986928876,0.030000000000000002,0.14166666666666666,8.533333333333333,2.7883171705668923,7.6,9.533333333333333,264.56108666666665,13.461590227825425,259.98891475,269.5077799166667,33.7,30.875891722429206,23.398333333333333,44.867499999999986,32.56666666666667,12.35867232388639,28.166666666666668,37.034999999999975,0.20144666666666666,0.04889407786812952,0.18512291666666666,0.21957691666666665,0.6066666666666667,0.14990991394451061,0.5519624999999999,0.6577010000000001,0.19188666666666668,0.16973866065083767,0.13299666666666668,0.25047108333333334,,,,,,,,,,0.7666666666666667
absent,20,dstep_payoff,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2537081317024624,0.0,0.16666666666666666,0.0033333333333333335,0.012685406585123122,0.0,0.008333333333333333,0.011666666666666667,0.05521639769771878,0.0,0.03333333333333333,10.133333333333333,2.7003618318641127,9.233333333333333,11.1,212.31058333333334,12.384564445060253,207.95253491666662,216.80337725000004,44.266666666666666,34.18906190615631,32.69833333333334,56.43416666666665,38.5,13.92776933398488,33.666666666666664,43.53333333333333,0.19707333333333332,0.046134787034434695,0.18174966666666667,0.21406399999999998,0.5871,0.14334179552673249,0.5347395833333333,0.6365203333333332,0.21583666666666668,0.15549583536574849,0.16276575000000004,0.27098383333333337,,,,,,,,,,0.9333333333333333
absent,50,periodic,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.35,0.07441727645165978,0.3233333333333334,0.37600000000000006,0.35,0.07441727645165978,0.32466666666666666,0.3766666666666667,1500.0,0.0,1500.0,1500.0,14798.505823333333,19.113051566127126,14791.791970666669,14805.319538583331,48419.9,598.1388000605972,48212.66333333333,48633.1075,0.0,0.0,0.0,0.0,0.09662333333333334,0.0073684173818156975,0.09424658333333334,0.09930674999999999,0.2446,0.008815308002129806,0.24151983333333335,0.2476433333333333,0.6587833333333334,0.008144644245457106,0.6559165,0.6616033333333333,,,,,,,,,,0.0
absent,50,event_driven,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.35,0.07441727645165978,0.3233333333333334,0.37600000000000006,0.35,0.07441727645165978,0.32466666666666666,0.3766666666666667,22.133333333333333,4.4700793276408755,20.533333333333335,23.6,333.15084333333334,43.87628931330234,317.17035649999997,348.491363,447.3666666666667,160.89715784406775,387.89916666666664,503.9358333333333,0.0,0.0,0.0,0.0,0.17084,0.028539671119096777,0.16089300000000004,0.1815700833333333,0.4271066666666667,0.09349695526421255,0.39604925,0.46246791666666665,0.40203666666666665,0.1116156906635391,0.36051199999999994,0.44000374999999997,,,,,,,,,,0.0
absent,50,send_on_delta,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.35,0.07441727645165978,0.3233333333333334,0.37600000000000006,0.35,0.07441727645165978,0.32466666666666666,0.3766666666666667,21.1,4.325944186353804,19.533333333333335,22.566666666666666,323.04723666666666,42.461712950987476,307.9927371666666,338.1013833333333,417.3333333333333,154.3463041643544,361.265,471.50249999999994,0.0,0.0,0.0,0.0,0.17097666666666667,0.027876695041499835,0.16135641666666664,0.18144358333333332,0.43510333333333334,0.09736354016788311,0.4022723333333333,0.4719003333333333,0.39392,0.11328600790127127,0.35188250000000004,0.43161099999999997,,,,,,,,,,0.0
absent,50,teen_like,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.35,0.07441727645165978,0.3233333333333334,0.37600000000000006,0.35,0.07441727645165978,0.32466666666666666,0.3766666666666667,21.333333333333332,4.30983905078579,19.8,22.8,325.3242266666667,42.31756310410146,310.27008658333324,340.3371332499999,425.93333333333334,154.79172510479862,369.2658333333333,480.97083333333325,0.0,0.0,0.0,0.0,0.17126666666666668,0.02910236787775101,0.16110958333333328,0.18220383333333331,0.43103,0.09617627548162405,0.39928283333333336,0.46639899999999995,0.39769333333333334,0.11349192264538972,0.35528883333333344,0.43553716666666664,,,,,,,,,,0.0
absent,50,distributed_edge,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.35,0.07441727645165978,0.3233333333333334,0.37600000000000006,0.35,0.07441727645165978,0.32466666666666666,0.3766666666666667,22.133333333333333,4.4700793276408755,20.533333333333335,23.6,565.6508433333333,43.876289313302344,549.6703565,580.991363,447.3666666666667,160.89715784406775,387.89916666666664,503.9358333333333,0.0,0.0,0.0,0.0,0.17084,0.028539671119096777,0.16089300000000004,0.1815700833333333,0.4271066666666667,0.09349695526421255,0.39604925,0.46246791666666665,0.40203666666666665,0.1116156906635391,0.36051199999999994,0.44000374999999997,,,,,,,,,,0.0
absent,50,voi_baseline,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.35,0.07441727645165978,0.3233333333333334,0.37600000000000006,0.35,0.07441727645165978,0.32466666666666666,0.3766666666666667,21.266666666666666,4.401671573808995,19.733333333333334,22.766666666666666,557.1558366666667,43.18884474898648,541.3859642499999,572.55110675,415.3666666666667,157.56279171598013,359.2991666666667,470.6666666666667,0.0,0.0,0.0,0.0,0.17312333333333332,0.028684606989828523,0.16331958333333335,0.18395741666666662,0.43771666666666664,0.0931016688740134,0.4067298333333333,0.4732355,0.38916,0.11175535966472974,0.3483190833333333,0.42710050000000005,,,,,,,,,,0.0
absent,50,dstep,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4068381021724862,0.6666666666666666,0.9333333333333333,0.04866666666666667,0.04569262623174578,0.034,0.06533333333333334,0.36533333333333334,0.24768908950026697,0.27866666666666673,0.45133333333333336,18.166666666666668,4.556793589366536,16.566666666666666,19.833333333333332,754.1225666666667,48.60724022442246,737.7037841666668,772.6054319166665,262.9,146.75039799041375,211.89833333333334,319.1708333333333,163.56666666666666,43.43023206789557,149.1325,179.03416666666666,0.18613666666666667,0.029425317310958175,0.17568608333333335,0.19637375,0.5292266666666666,0.11015397979359536,0.4916694166666667,0.5680805833333333,0.28464,0.1283959678172338,0.24011924999999995,0.33034741666666667,,,,,,,,,,0.2
absent,50,dstep_payoff,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.366666666666667,4.230295769665589,20.866666666666667,23.8,642.60124,42.54849491527164,627.1965674999998,657.5910996666665,468.76666666666665,160.21767161849087,407.49916666666667,522.7016666666667,183.56666666666666,33.720640699657565,171.9,195.5675,0.17018,0.028387860445790117,0.16002316666666666,0.18018375,0.41122333333333333,0.09537735465826884,0.380761,0.44761758333333324,0.41861,0.11321724722393456,0.37502283333333325,0.4559893333333333,,,,,,,,,,1.0
absent,100,periodic,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.377,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.37699999999999995,3000.0,0.0,3000.0,3000.0,56357.46927,53.648773637100994,56338.33623375,56375.584494583345,234420.63333333333,1967.8984148741947,233738.28416666665,235122.6225,0.0,0.0,0.0,0.0,0.06423666666666666,0.0021011463756611583,0.06343333333333333,0.0649,0.14647,0.0057622523134741276,0.14447991666666668,0.14854333333333333,0.7893,0.00662383366441165,0.7870399166666667,0.7917366666666666,,,,,,,,,,0.0
absent,100,event_driven,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.377,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.37699999999999995,44.833333333333336,5.166759361422842,43.06666666666667,46.666666666666664,1075.06023,97.23349282058341,1040.5184402500001,1109.5327195833333,2811.233333333333,543.376714649228,2621.5916666666667,3003.443333333333,0.0,0.0,0.0,0.0,0.12856,0.013340077030227892,0.12382333333333334,0.13317025000000002,0.24192,0.05721225091859622,0.22207874999999996,0.26167175,0.6295133333333334,0.06285575568703718,0.6077288333333334,0.6518666666666666,,,,,,,,,,0.0
absent,100,send_on_delta,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.377,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.37699999999999995,43.3,4.956013414582051,41.56666666666667,45.06666666666667,1046.30312,93.23768664531117,1013.6843539999999,1079.0529522499999,2672.733333333333,517.5352017568189,2493.8283333333334,2862.1675,0.0,0.0,0.0,0.0,0.13168,0.012188615377785381,0.1273465,0.13584366666666667,0.24833333333333332,0.06196222616453001,0.22709000000000004,0.26972033333333334,0.6199833333333333,0.06678355715104674,0.5960825833333333,0.6439300833333332,,,,,,,,,,0.0
absent,100,teen_like,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.377,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.37699999999999995,43.766666666666666,5.0356202462425435,42.0,45.56666666666667,1055.0848133333334,94.76248920096633,1021.9087834166667,1088.37172975,2718.0333333333333,520.0530134338318,2536.92,2906.2374999999997,0.0,0.0,0.0,0.0,0.12985333333333335,0.012735687932987242,0.12545333333333333,0.1342336666666667,0.24644,0.05892876822179411,0.2260409166666666,0.26671358333333334,0.6236966666666667,0.06336630499875626,0.6008265833333334,0.6462895833333333,,,,,,,,,,0.0
absent,100,distributed_edge,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.377,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.37699999999999995,44.833333333333336,5.166759361422842,43.06666666666667,46.666666666666664,1540.06023,97.23349282058345,1505.5184402499997,1574.5327195833333,2811.233333333333,543.376714649228,2621.5916666666667,3003.443333333333,0.0,0.0,0.0,0.0,0.12856,0.013340077030227892,0.12382333333333334,0.13317025000000002,0.24192,0.05721225091859622,0.22207874999999996,0.26167175,0.6295133333333334,0.06285575568703718,0.6077288333333334,0.6518666666666666,,,,,,,,,,0.0
absent,100,voi_baseline,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.377,0.36233333333333334,0.04248190960489136,0.3476666666666667,0.37699999999999995,43.06666666666667,5.071443604131377,41.3,44.86666666666667,1506.9677066666666,95.43020134710098,1473.7771170833335,1540.8818898333332,2675.1666666666665,515.8643956628948,2498.764166666667,2863.9708333333333,0.0,0.0,0.0,0.0,0.13119,0.012798689318670958,0.1265095,0.1356535,0.24436666666666668,0.06038484243088077,0.22384600000000002,0.26520699999999997,0.6244366666666666,0.06585351289733556,0.601425,0.6476309166666665,,,,,,,,,,0.0
absent,100,dstep,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.18257418583505536,0.9,1.0,0.13333333333333333,0.06834664854852864,0.10933333333333334,0.15766666666666665,0.769,0.21555621716531556,0.6876583333333334,0.8379999999999997,45.03333333333333,10.96855484566216,41.233333333333334,48.96666666666667,2036.4297866666666,223.63218672090937,1955.8865515,2113.5342254999996,1998.0333333333333,598.8436260876016,1791.65,2213.27,686.6,179.19525086071474,624.46,750.0666666666667,0.15391,0.018571360041556018,0.14723991666666664,0.1603001666666667,0.3962833333333333,0.07429402019531323,0.3707662500000001,0.4212327499999999,0.44981666666666664,0.08678968667211374,0.42069616666666665,0.47915683333333337,,,,,,,,,,0.03333333333333333
absent,100,dstep_payoff,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.766666666666666,5.130593387294215,44.0,47.56666666666667,1720.94325,99.13580117977057,1685.8774709166664,1755.0698183333334,2851.1,523.5873836102834,2674.2958333333336,3042.47,582.1333333333333,58.960965072655064,560.6633333333333,603.2,0.12912333333333334,0.011582319562021314,0.12498324999999998,0.13316024999999998,0.24462666666666666,0.057707066042767825,0.22459658333333335,0.264214,0.62627,0.062027241790506296,0.6048153333333333,0.6481702500000002,,,,,,,,,,1.0
