policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,143,337,6864,2717,337,2380,0.124,0.5539,0.322,0.0,0.0,678.1626,0.0,0,0,0,0,0,0,0.0,0,33.9081,1.193,0.0352,0.9988,,31.0,12.4,0.0,0.0,0.0,0.0,142.7026,489.06,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.8685,7,,-1.8685,1.8685,,,,1505,875,0,0,csma_ca_lite,7,7,0,True,16,143,0,0,0.0,0.0,0.008861,0.041953,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.124,143,1615,-4.1804,-55.1454,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.3882,0.4625,80,71,80,58,0,distributed,0,0,0,0,0,0,0,,deterministic,13,6020013
teen_like,20,172,406,8256,3268,406,2862,0.1242,0.5269,0.3488,0.0,0.0,806.2822,0.0,0,0,0,0,0,0,0.0,0,40.3141,0.9815,0.0243,0.9994,,31.0,12.4,0.0,0.0,0.0,0.0,171.6422,588.24,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.8685,7,,-1.8685,1.8685,,,,1722,1140,0,0,csma_ca_lite,16,16,0,True,16,172,0,0,0.0,0.0,0.009617,0.075725,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1242,172,1824,-4.6059,-53.1907,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.3453,0.4625,95,90,95,71,0,distributed,0,0,0,0,0,0,0,,deterministic,13,6020013
distributed_edge,20,342,727,16416,6498,727,5771,0.1119,0.5639,0.3243,0.0,0.0,1650.3286,0.0,0,0,0,0,0,0,0.0,0,82.5164,1.951,0.0236,0.9994,,31.0,12.4,93.0,0.0,0.0,0.0,341.2886,1169.64,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.8645,7,,-1.8645,1.8645,,,,3664,2107,0,0,csma_ca_lite,15,15,0,True,16,342,0,0,0.0,0.0,0.015312,0.082971,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1119,342,3800,-8.0812,-55.1147,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.1731,0.2375,198,193,198,137,0,distributed,0,0,0,0,0,0,0,,deterministic,13,6020013
voi_baseline,20,94,248,4512,1786,248,1538,0.1389,0.5263,0.3348,0.0,0.0,554.6845,0.0,0,0,0,0,0,0,0.0,0,27.7342,1.2698,0.0458,0.9979,,31.0,12.4,93.0,0.0,0.0,0.0,93.8045,321.48,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.8645,7,,-1.8645,1.8645,,,,940,598,0,0,csma_ca_lite,4,4,0,True,16,94,0,0,0.0,0.0,0.009111,0.041953,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1389,94,1007,-3.146,-48.7096,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.8262,0.55,51,47,51,39,0,distributed,0,0,0,0,0,0,0,,deterministic,13,6020013
dstep,20,43,128,2064,817,128,689,0.1567,0.4149,0.4284,0.0,0.0,428.8056,0.0,0,0,0,0,0,0,0.0,0,21.4403,0.4609,0.0215,0.9995,,31.0,12.4,93.0,21.0,59.76,18.675,42.9106,147.06,3.0,ideal,,,,20,0,,,,,,,,1.0,0.95,0.9744,1.0,0.95,0.9744,1.0,0.0,0.0,0,1,1,1.0,-1.8645,7,1.0617,-1.1016,1.1016,45.9691,7.1895,2.756,339,350,0,128,csma_ca_lite,4,4,0,True,16,43,0,1,0.000515,0.016336,0.005271,0.01738,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1567,43,361,-1.9238,-51.9279,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.1333,0.575,19,15,19,23,0,distributed,0,0,0,0,0,0,0,,deterministic,13,6020013
dstep_payoff,20,43,115,2064,817,115,702,0.1408,0.4223,0.437,0.0,0.0,366.5856,8.76,876,71,644,122,39,644,38.9189,43,18.3293,0.5148,0.0281,0.9992,,31.0,12.4,93.0,21.0,5.68,1.775,42.9106,147.06,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.8643,7,1.1357,-0.7525,0.7525,45.7373,7.0957,2.421,345,357,0,118,csma_ca_lite,4,4,0,True,16,43,0,1,0.000119,0.000728,0.006174,0.027174,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1408,43,361,-1.8859,-52.925,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.3984,0.5625,19,17,19,24,0,distributed,0,0,0,0,0,0,0,,deterministic,13,6020013
periodic,50,1500,7165,72000,73500,7165,66335,0.0975,0.6662,0.2363,0.0,0.0,14820.4268,0.0,0,0,0,0,0,0,0.0,0,296.4085,1.401,0.0047,1.0,,77.5,31.0,0.0,0.0,0.0,0.0,1474.4268,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.4495,17,,-1.4495,1.4495,,,,48968,17367,0,0,csma_ca_lite,251,251,0,True,16,1500,0,0,0.0,0.0,0.0228,0.08411,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0975,1500,51744,-10.3365,-63.0114,channel_aware_adaptive,19.4,10.0,20.0,17.3737,49,23,26,-83.9447,0.48,900,755,898,240,2,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
event_driven,50,862,4267,41376,42238,4267,37971,0.101,0.6561,0.2428,0.0,0.0,8562.415,0.0,0,0,0,0,0,0,0.0,0,171.2483,2.5099,0.0147,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,843.575,7602.84,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.4495,17,,-1.4495,1.4495,,,,27714,10257,0,0,csma_ca_lite,134,134,0,True,16,862,0,0,0.0,0.0,0.017923,0.08411,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.101,862,29351,-9.0681,-61.7534,channel_aware_adaptive,19.4,10.0,20.0,17.7011,37,17,20,-83.6598,0.565,510,420,509,136,1,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
send_on_delta,50,370,1946,17760,18130,1946,16184,0.1073,0.6436,0.2491,0.0,0.0,3741.9776,0.0,0,0,0,0,0,0,0.0,0,74.8396,1.6926,0.0226,0.9995,,77.5,31.0,0.0,0.0,0.0,0.0,362.5776,3263.4,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.4495,17,,-1.4495,1.4495,,,,11668,4516,0,0,csma_ca_lite,46,46,0,True,16,370,0,0,0.0,0.0,0.009883,0.049017,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1073,370,12446,-7.046,-59.5273,channel_aware_adaptive,19.6,10.0,20.0,18.6364,16,7,9,-83.9068,0.515,210,175,209,60,1,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
teen_like,50,450,2357,21600,22050,2357,19693,0.1069,0.661,0.2321,0.0,0.0,4526.9954,0.0,0,0,0,0,0,0,0.0,0,90.5399,1.9124,0.0211,0.9996,,77.5,31.0,0.0,0.0,0.0,0.0,441.9954,3969.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.4495,17,,-1.4495,1.4495,,,,14576,5117,0,0,csma_ca_lite,64,64,0,True,16,450,0,0,0.0,0.0,0.011996,0.081958,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1069,450,15680,-7.1113,-58.5296,channel_aware_adaptive,19.6,10.0,20.0,18.871,12,5,7,-83.6307,0.68,259,213,259,68,0,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
distributed_edge,50,862,4267,41376,42238,4267,37971,0.101,0.6561,0.2428,0.0,0.0,8794.915,0.0,0,0,0,0,0,0,0.0,0,175.8983,2.5099,0.0143,0.9998,,77.5,31.0,232.5,0.0,0.0,0.0,843.575,7602.84,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.4455,17,,-1.4455,1.4455,,,,27714,10257,0,0,csma_ca_lite,134,134,0,True,16,862,0,0,0.0,0.0,0.017923,0.08411,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.101,862,29351,-9.0681,-61.7534,channel_aware_adaptive,19.4,10.0,20.0,17.7011,37,17,20,-83.6598,0.565,510,420,509,136,1,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
voi_baseline,50,285,1482,13680,13965,1482,12483,0.1061,0.6396,0.2543,0.0,0.0,3142.4492,0.0,0,0,0,0,0,0,0.0,0,62.849,2.1036,0.0335,0.9989,,77.5,31.0,232.5,0.0,0.0,0.0,280.2492,2513.7,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.4455,17,,-1.4455,1.4455,,,,8932,3551,0,0,csma_ca_lite,29,29,0,True,16,285,0,0,0.0,0.0,0.01029,0.082939,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1061,285,9555,-6.603,-58.8405,channel_aware_adaptive,19.8,10.0,20.0,19.2982,7,3,4,-83.5182,0.625,165,137,164,42,1,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
dstep,50,105,699,5040,5145,699,4446,0.1359,0.5366,0.3275,0.0,0.0,1666.2584,0.0,0,0,0,0,0,0,0.0,0,33.3252,0.5845,0.0175,0.9997,,77.5,31.0,232.5,52.5,179.84,56.2,103.1184,926.1,7.5,ideal,,,,50,0,,,,,,,,1.0,0.98,0.9899,1.0,0.98,0.9899,1.0,0.0,0.0,0,1,1,1.0,-1.4455,17,0.4691,-2.8336,2.8336,41.7381,8.8927,1.4712,2761,1685,0,699,csma_ca_lite,26,26,0,True,16,105,0,1,0.000662,0.018264,0.005639,0.018264,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1359,105,2989,-3.0432,-54.6407,channel_aware_adaptive,19.6,10.0,20.0,19.4444,4,1,3,-84.0746,0.7704,50,37,50,15,0,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
dstep_payoff,50,114,672,5472,5586,672,4914,0.1203,0.6144,0.2653,0.0,0.0,1596.4755,29.6,2960,456,1716,610,178,1716,177.6298,124,31.9295,0.6108,0.0191,0.9996,,77.5,31.0,232.5,52.5,36.48,11.4,112.5155,1005.48,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-1.4453,17,1.3547,-1.4745,1.4745,38.9691,7.403,0.9364,3432,1482,0,674,csma_ca_lite,29,29,0,True,16,114,0,1,0.000557,0.017127,0.004944,0.017547,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1203,114,3724,-4.5157,-56.6688,channel_aware_adaptive,19.8,10.0,20.0,19.6226,3,1,2,-83.3862,0.745,53,39,53,19,0,distributed,0,0,0,0,0,0,0,,deterministic,12,6050012
