policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,154,431,7392,2926,431,2495,0.1473,0.5615,0.2912,0.0,0.0,726.7597,0.0,0,0,0,0,0,0,0.0,0,36.338,1.7561,0.0483,0.9977,,31.0,12.4,0.0,0.0,0.0,0.0,153.6797,526.68,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5743,5,,-0.5743,0.5743,,,,1643,852,0,0,csma_ca_lite,7,7,0,True,16,154,0,0,0.0,0.0,0.010811,0.076385,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1473,154,1767,-3.225,-53.254,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.2899,0.4125,91,80,91,48,0,distributed,0,0,0,0,0,0,0,,deterministic,27,6020027
teen_like,20,183,491,8784,3477,491,2986,0.1412,0.5496,0.3092,0.0,0.0,854.8794,0.0,0,0,0,0,0,0,0.0,0,42.744,1.923,0.045,0.998,,31.0,12.4,0.0,0.0,0.0,0.0,182.6194,625.86,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5743,5,,-0.5743,0.5743,,,,1911,1075,0,0,csma_ca_lite,10,10,0,True,16,183,0,0,0.0,0.0,0.010356,0.073938,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1412,183,2052,-4.2039,-51.207,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.691,0.4625,105,96,105,65,0,distributed,0,0,0,0,0,0,0,,deterministic,27,6020027
distributed_edge,20,363,905,17424,6897,905,5992,0.1312,0.545,0.3238,0.0,0.0,1743.105,0.0,0,0,0,0,0,0,0.0,0,87.1552,2.4163,0.0277,0.9992,,31.0,12.4,93.0,0.0,0.0,0.0,362.245,1241.46,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5703,5,,-0.5703,0.5703,,,,3759,2233,0,0,csma_ca_lite,28,28,0,True,16,363,0,0,0.0,0.0,0.015122,0.082443,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1312,363,3914,-7.2906,-55.7739,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-89.1453,0.35,204,194,204,133,0,distributed,0,0,0,0,0,0,0,,deterministic,27,6020027
voi_baseline,20,120,343,5760,2280,343,1937,0.1504,0.5026,0.3469,0.0,0.0,669.5504,0.0,0,0,0,0,0,0,0.0,0,33.4775,1.6762,0.0501,0.9975,,31.0,12.4,93.0,0.0,0.0,0.0,119.7504,410.4,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5703,5,,-0.5703,0.5703,,,,1146,791,0,0,csma_ca_lite,6,6,0,True,16,120,0,0,0.0,0.0,0.007276,0.025461,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1504,120,1235,-2.3763,-50.3658,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.6832,0.5125,63,54,63,48,0,distributed,0,0,0,0,0,0,0,,deterministic,27,6020027
dstep,20,37,105,1776,703,105,598,0.1494,0.4495,0.4011,0.0,0.0,399.778,0.0,0,0,0,0,0,0,0.0,0,19.9889,0.6209,0.0311,0.999,,31.0,12.4,93.0,21.0,57.84,18.075,36.923,126.54,3.0,ideal,,,,20,0,,,,,,,,1.0,0.9,0.9474,1.0,0.9,0.9474,0.95,0.0,0.0,0,1,1,0.95,-0.5703,5,0.7131,-0.903,0.903,25.2721,6.6272,1.6317,316,282,0,105,csma_ca_lite,2,2,0,True,16,37,0,1,0.000268,0.002648,0.00435,0.017725,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1494,37,342,-0.6409,-47.4921,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.2429,0.5625,18,16,18,15,0,distributed,0,0,0,0,0,0,0,,deterministic,27,6020027
dstep_payoff,20,43,149,2064,817,149,668,0.1824,0.4076,0.41,0.0,0.0,371.6556,9.42,942,113,636,153,40,636,39.9168,36,18.5828,0.5341,0.0287,0.9992,,31.0,12.4,93.0,21.0,9.04,2.825,42.9106,147.06,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5701,5,0.9299,-1.512,1.512,25.3026,7.105,1.4946,333,335,0,150,csma_ca_lite,2,2,0,True,16,43,0,1,0.00027,0.002648,0.006016,0.017673,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1824,43,361,0.168,-41.7924,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.8438,0.7625,19,16,19,21,0,distributed,0,0,0,0,0,0,0,,deterministic,27,6020027
periodic,50,1500,6901,72000,73500,6901,66599,0.0939,0.6766,0.2295,0.0,0.0,14836.643,0.0,0,0,0,0,0,0,0.0,0,296.7329,0.3923,0.0013,1.0,,77.5,31.0,0.0,0.0,0.0,0.0,1490.643,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6236,13,,-0.6236,0.6236,,,,49732,16867,0,0,csma_ca_lite,321,321,0,True,16,1500,0,0,0.0,0.0,0.021795,0.084107,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0939,1500,52577,-10.0218,-64.192,channel_aware_adaptive,20.0,20.0,20.0,18.9062,14,7,7,-83.4292,0.495,876,766,874,223,2,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
event_driven,50,849,3980,40752,41601,3980,37621,0.0957,0.6751,0.2292,0.0,0.0,8446.8403,0.0,0,0,0,0,0,0,0.0,0,168.9368,2.2537,0.0133,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,842.6603,7488.18,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6236,13,,-0.6236,0.6236,,,,28084,9537,0,0,csma_ca_lite,126,126,0,True,16,849,0,0,0.0,0.0,0.018718,0.083804,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0957,849,29743,-9.1861,-61.9203,channel_aware_adaptive,19.8,10.0,20.0,19.0164,11,5,6,-83.9022,0.45,513,438,512,125,1,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
send_on_delta,50,378,1957,18144,18522,1957,16565,0.1057,0.6246,0.2697,0.0,0.0,3826.3422,0.0,0,0,0,0,0,0,0.0,0,76.5268,1.5541,0.0203,0.9996,,77.5,31.0,0.0,0.0,0.0,0.0,376.3822,3333.96,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6236,13,,-0.6236,0.6236,,,,11569,4996,0,0,csma_ca_lite,47,47,0,True,16,378,0,0,0.0,0.0,0.011359,0.083804,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1057,378,12250,-6.4116,-57.4576,channel_aware_adaptive,20.0,20.0,20.0,19.8077,2,1,1,-83.8106,0.7,216,186,216,57,0,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
teen_like,50,449,2210,21552,22001,2210,19791,0.1004,0.6588,0.2407,0.0,0.0,4522.9987,0.0,0,0,0,0,0,0,0.0,0,90.46,1.9189,0.0212,0.9996,,77.5,31.0,0.0,0.0,0.0,0.0,446.8187,3960.18,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6236,13,,-0.6236,0.6236,,,,14495,5296,0,0,csma_ca_lite,65,65,0,True,16,449,0,0,0.0,0.0,0.011726,0.079561,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1004,449,15435,-7.2876,-57.311,channel_aware_adaptive,19.8,10.0,20.0,19.6226,3,1,2,-83.7622,0.58,262,217,262,64,0,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
distributed_edge,50,849,3980,40752,41601,3980,37621,0.0957,0.6751,0.2292,0.0,0.0,8679.3403,0.0,0,0,0,0,0,0,0.0,0,173.5868,2.2537,0.013,0.9998,,77.5,31.0,232.5,0.0,0.0,0.0,842.6603,7488.18,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6196,13,,-0.6196,0.6196,,,,28084,9537,0,0,csma_ca_lite,126,126,0,True,16,849,0,0,0.0,0.0,0.018718,0.083804,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0957,849,29743,-9.1861,-61.9203,channel_aware_adaptive,19.8,10.0,20.0,19.0164,11,5,6,-83.9022,0.45,513,438,512,125,1,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
voi_baseline,50,267,1476,12816,13083,1476,11607,0.1128,0.6238,0.2634,0.0,0.0,2969.4688,0.0,0,0,0,0,0,0,0.0,0,59.3894,2.4089,0.0406,0.9984,,77.5,31.0,232.5,0.0,0.0,0.0,266.0288,2354.94,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6196,13,,-0.6196,0.6196,,,,8161,3446,0,0,csma_ca_lite,40,40,0,True,16,267,0,0,0.0,0.0,0.008236,0.070042,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1128,267,8771,-6.0705,-59.542,channel_aware_adaptive,20.0,20.0,20.0,19.8077,2,1,1,-84.1506,0.645,141,109,141,40,0,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
dstep,50,102,555,4896,4998,555,4443,0.111,0.6088,0.2801,0.0,0.0,1623.4528,0.0,0,0,0,0,0,0,0.0,0,32.4691,0.5736,0.0177,0.9997,,77.5,31.0,232.5,52.5,168.4,52.625,101.7878,899.64,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6196,13,1.0004,-1.166,1.166,41.0643,10.294,0.8728,3043,1400,0,555,csma_ca_lite,19,19,0,True,16,102,0,1,0.000683,0.017284,0.006074,0.027246,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.111,102,3234,-4.1989,-50.3389,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-84.2255,0.7,55,48,55,18,0,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
dstep_payoff,50,109,667,5232,5341,667,4674,0.1249,0.5265,0.3486,0.0,0.0,1552.6975,29.46,2946,500,1667,636,143,1667,141.4552,97,31.0539,0.5096,0.0164,0.9997,,77.5,31.0,232.5,52.5,40.0,12.5,108.3575,961.38,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.6194,13,1.1806,-1.287,1.287,38.9077,8.8504,0.9082,2812,1862,0,670,csma_ca_lite,31,31,0,True,16,109,0,1,0.000788,0.017284,0.006061,0.026818,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1249,109,3038,-2.852,-56.7043,channel_aware_adaptive,19.8,10.0,20.0,19.8039,1,0,1,-84.0235,0.835,50,34,50,26,0,distributed,0,0,0,0,0,0,0,,deterministic,26,6050026
