policy,nodes,tx_packets,rx_packets,bytes_tx,link_delivery_attempts,link_delivery_successes,link_delivery_failures,link_pdr,collision_loss_rate,channel_loss_rate,sensitivity_loss_rate,out_of_range_loss_rate,energy_mj,energy_payoff_mj,payoff_decisions,payoff_compute_accepted,payoff_compute_rejected,payoff_transmit_accepted,payoff_transmit_rejected,payoff_optional_compute_skipped,payoff_estimated_tx_energy_saved_mj,payoff_reliability_overrides,energy_per_node_mean_mj,energy_per_node_std_mj,energy_cv,energy_jain_fairness,battery_residual_jain_fairness,energy_sense_mj,energy_preprocess_mj,energy_infer_mj,energy_consensus_mj,energy_estimate_mj,energy_prediction_mj,energy_tx_mj,energy_rx_mj,energy_idle_mj,battery_mode,battery_capacity_mah,battery_voltage_v,battery_initial_energy_mj_per_node,battery_alive_nodes,battery_dead_nodes,battery_mean_remaining_pct,battery_fnd_time_s,battery_hnd_time_s,battery_lnd_time_s,battery_mean_estimated_lifetime_s,battery_min_estimated_lifetime_s,battery_max_estimated_lifetime_s,precision,recall,f1,confirmation_precision,confirmation_recall,confirmation_f1,awareness_recall,false_confirmation_rate,false_awareness_rate,network_false_alarm,event_level_confirmed,event_level_alerted,dcr,mean_detection_delay_s,pre_event_local_detections,mean_confirmation_delay_s,mean_alert_delay_s,mean_lead_time_s,mean_origin_error_m,mean_speed_error_m_s,mean_eta_error_s,collisions,channel_losses,below_sensitivity,suppressed_tx,mac_mode,mac_cca_busy,mac_backoff_events,mac_access_drops,mac_queue_enabled,mac_queue_capacity,mac_queue_enqueued,mac_queue_drops,mac_max_queue_depth,mean_mac_queue_delay_s,max_mac_queue_delay_s,mean_mac_service_time_s,max_mac_service_time_s,mac_reliability_enabled,mac_max_retries,mac_retry_tx_frames,mac_retries_scheduled,mac_retry_exhausted,mac_ack_timeouts,mac_ack_tx_frames,mac_ack_rx_frames,mac_ack_losses,mac_ack_collisions,mac_ack_channel_losses,mac_ack_below_sensitivity,mac_duplicate_data_rx,mac_retry_tx_energy_mj,mac_ack_energy_mj,mac_unicast_frames_started,mac_unicast_frames_success,mac_unicast_frames_failed,mac_unicast_queue_drops,mac_unicast_delivery_ratio,mac_unicast_confirmed_delivery_ratio,mac_unicast_data_frames_received,mac_unicast_data_delivery_ratio,mac_reliable_frames_started,mac_reliable_frames_success,mac_reliable_frames_failed,mac_reliable_queue_drops,mac_reliable_delivery_ratio,mac_reliable_data_frames_received,mac_reliable_data_delivery_ratio,mac_pending_requests,physical_link_pdr_per_attempt,physical_tx_frames,interfered_receptions,mean_sinr_db,min_sinr_db,radio_control_mode,mean_tx_power_dbm,min_tx_power_dbm,max_tx_power_dbm,mean_power_history_dbm,power_changes,power_increases,power_decreases,mean_feedback_rssi_dbm,mean_feedback_success_rate,radio_backoff_actions,radio_wait_actions,radio_congestion_events,radio_coverage_events,radio_channel_loss_events,communication_architecture,routing_packets,routing_sink_data_arrivals,routing_delivered,routing_no_route,routing_hops_attempted,routing_hops_successful,routing_hops_failed,mean_route_hops_delivered,event_model,run,seed
send_on_delta,20,149,366,7152,2831,366,2465,0.1293,0.5684,0.3024,0.0,0.0,704.6701,0.0,0,0,0,0,0,0,0.0,0,35.2335,1.6857,0.0478,0.9977,,31.0,12.4,0.0,0.0,0.0,0.0,148.6901,509.58,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.51,4,,-0.51,0.51,,,,1609,856,0,0,csma_ca_lite,8,8,0,True,16,149,0,0,0.0,0.0,0.008508,0.048444,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1293,149,1748,-6.2722,-54.5453,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.169,0.3125,84,75,84,57,0,distributed,0,0,0,0,0,0,0,,deterministic,25,6020025
teen_like,20,169,426,8112,3211,426,2785,0.1327,0.5438,0.3236,0.0,0.0,793.0285,0.0,0,0,0,0,0,0,0.0,0,39.6514,2.0114,0.0507,0.9974,,31.0,12.4,0.0,0.0,0.0,0.0,168.6485,577.98,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.51,4,,-0.51,0.51,,,,1746,1039,0,0,csma_ca_lite,8,8,0,True,16,169,0,0,0.0,0.0,0.009681,0.048865,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1327,169,1900,-6.0284,-53.2465,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.9843,0.55,96,81,96,65,0,distributed,0,0,0,0,0,0,0,,deterministic,25,6020025
distributed_edge,20,341,759,16368,6479,759,5720,0.1171,0.5763,0.3065,0.0,0.0,1645.9107,0.0,0,0,0,0,0,0,0.0,0,82.2955,2.2171,0.0269,0.9993,,31.0,12.4,93.0,0.0,0.0,0.0,340.2907,1166.22,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.506,4,,-0.506,0.506,,,,3734,1986,0,0,csma_ca_lite,29,29,0,True,16,341,0,0,0.0,0.0,0.014842,0.084082,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1171,341,3990,-8.3442,-58.3757,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.7642,0.4,195,181,195,139,0,distributed,0,0,0,0,0,0,0,,deterministic,25,6020025
voi_baseline,20,110,282,5280,2090,282,1808,0.1349,0.5014,0.3636,0.0,0.0,625.3712,0.0,0,0,0,0,0,0,0.0,0,31.2686,1.6049,0.0513,0.9974,,31.0,12.4,93.0,0.0,0.0,0.0,109.7712,376.2,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.506,4,,-0.506,0.506,,,,1048,760,0,0,csma_ca_lite,3,3,0,True,16,110,0,0,0.0,0.0,0.007193,0.023,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1349,110,1140,-4.9469,-56.4185,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-88.5475,0.5625,57,51,57,48,0,distributed,0,0,0,0,0,0,0,,deterministic,25,6020025
dstep,20,41,106,1968,779,106,673,0.1361,0.5148,0.3492,0.0,0.0,417.7647,0.0,0,0,0,0,0,0,0.0,0,20.8882,0.6849,0.0328,0.9989,,31.0,12.4,93.0,21.0,58.08,18.15,40.9147,140.22,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,0.8,-0.506,4,2.944,1.6068,-1.6068,35.8248,8.9453,1.0945,401,272,0,106,csma_ca_lite,0,0,0,True,16,41,0,1,0.000425,0.015989,0.005881,0.01719,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1361,41,437,-3.5935,-55.9821,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.4767,0.5875,23,20,23,17,0,distributed,0,0,0,0,0,0,0,,deterministic,25,6020025
dstep_payoff,20,43,111,2064,817,111,706,0.1359,0.4737,0.3905,0.0,0.0,365.6456,8.66,866,63,648,120,35,648,34.9272,43,18.2823,0.579,0.0317,0.999,,31.0,12.4,93.0,21.0,5.04,1.575,42.9106,147.06,3.0,ideal,,,,20,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,-0.5058,4,1.1942,-0.1929,0.1929,40.0358,8.7044,1.4918,387,319,0,112,csma_ca_lite,1,1,0,True,16,43,0,1,0.000135,0.000728,0.006229,0.01757,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1359,43,418,-2.7021,-48.6123,channel_aware_adaptive,20.0,20.0,20.0,20.0,0,0,0,-87.4888,0.675,20,18,20,21,0,distributed,0,0,0,0,0,0,0,,deterministic,25,6020025
periodic,50,1500,7225,72000,73500,7225,66275,0.0983,0.656,0.2457,0.0,0.0,14803.7948,0.0,0,0,0,0,0,0,0.0,0,296.0759,2.4594,0.0083,0.9999,,77.5,31.0,0.0,0.0,0.0,0.0,1457.7948,13230.0,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0174,9,,0.0174,-0.0174,,,,48213,18062,0,0,csma_ca_lite,281,281,0,True,16,1500,0,0,0.0,0.0,0.022867,0.084246,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0983,1500,50960,-10.1695,-65.7482,channel_aware_adaptive,19.6,10.0,20.0,17.3529,52,25,27,-83.634,0.55,882,750,881,230,1,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
event_driven,50,862,4079,41376,42238,4079,38159,0.0966,0.6683,0.2351,0.0,0.0,8556.5938,0.0,0,0,0,0,0,0,0.0,0,171.1319,2.6656,0.0156,0.9998,,77.5,31.0,0.0,0.0,0.0,0.0,837.7538,7602.84,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0174,9,,0.0174,-0.0174,,,,28227,9932,0,0,csma_ca_lite,132,132,0,True,16,862,0,0,0.0,0.0,0.018904,0.084068,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0966,862,29841,-9.1672,-65.1372,channel_aware_adaptive,19.4,10.0,20.0,17.8313,33,15,18,-83.3476,0.585,518,445,516,118,2,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
send_on_delta,50,365,1882,17520,17885,1882,16003,0.1052,0.6484,0.2464,0.0,0.0,3689.9774,0.0,0,0,0,0,0,0,0.0,0,73.7995,1.6042,0.0217,0.9995,,77.5,31.0,0.0,0.0,0.0,0.0,354.6774,3219.3,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0174,9,,0.0174,-0.0174,,,,11597,4406,0,0,csma_ca_lite,37,37,0,True,16,365,0,0,0.0,0.0,0.011596,0.080309,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1052,365,12299,-6.8956,-60.0845,channel_aware_adaptive,19.2,10.0,20.0,18.4848,16,6,10,-83.9634,0.56,220,169,220,63,0,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
teen_like,50,435,2187,20880,21315,2187,19128,0.1026,0.6517,0.2457,0.0,0.0,4377.6476,0.0,0,0,0,0,0,0,0.0,0,87.553,1.9278,0.022,0.9995,,77.5,31.0,0.0,0.0,0.0,0.0,424.9476,3836.7,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0174,9,,0.0174,-0.0174,,,,13891,5237,0,0,csma_ca_lite,49,49,0,True,16,435,0,0,0.0,0.0,0.012245,0.079771,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1026,435,14700,-7.3974,-60.8044,channel_aware_adaptive,19.4,10.0,20.0,18.6154,15,6,9,-83.6396,0.565,258,205,258,66,0,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
distributed_edge,50,862,4079,41376,42238,4079,38159,0.0966,0.6683,0.2351,0.0,0.0,8789.0938,0.0,0,0,0,0,0,0,0.0,0,175.7819,2.6656,0.0152,0.9998,,77.5,31.0,232.5,0.0,0.0,0.0,837.7538,7602.84,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0214,9,,0.0214,-0.0214,,,,28227,9932,0,0,csma_ca_lite,132,132,0,True,16,862,0,0,0.0,0.0,0.018904,0.084068,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0966,862,29841,-9.1672,-65.1372,channel_aware_adaptive,19.4,10.0,20.0,17.8313,33,15,18,-83.3476,0.585,518,445,516,118,2,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
voi_baseline,50,264,1361,12672,12936,1361,11575,0.1052,0.6487,0.2461,0.0,0.0,2936.6887,0.0,0,0,0,0,0,0,0.0,0,58.7338,1.9492,0.0332,0.9989,,77.5,31.0,232.5,0.0,0.0,0.0,259.7087,2328.48,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0214,9,,0.0214,-0.0214,,,,8391,3184,0,0,csma_ca_lite,26,26,0,True,16,264,0,0,0.0,0.0,0.008393,0.04914,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1052,264,8918,-6.4691,-62.0114,channel_aware_adaptive,19.2,10.0,20.0,18.8333,10,3,7,-83.6689,0.62,152,123,152,39,0,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
dstep,50,93,536,4464,4557,536,4021,0.1176,0.5374,0.345,0.0,0.0,1531.7442,0.0,0,0,0,0,0,0,0.0,0,30.6349,0.5723,0.0187,0.9997,,77.5,31.0,232.5,52.5,166.8,52.125,91.5592,820.26,7.5,ideal,,,,50,0,,,,,,,,1.0,0.98,0.9899,1.0,0.98,0.9899,1.0,0.0,0.0,0,1,1,1.0,0.0214,9,1.0222,-1.4469,1.4469,39.7137,7.488,0.8152,2449,1572,0,536,csma_ca_lite,15,15,0,True,16,93,0,1,0.000378,0.005208,0.00512,0.017598,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.1176,93,2597,-3.9255,-54.4541,channel_aware_adaptive,19.6,10.0,20.0,19.4444,4,1,3,-83.8346,0.69,49,38,49,17,0,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
dstep_payoff,50,104,500,4992,5096,500,4596,0.0981,0.6715,0.2304,0.0,0.0,1491.5013,26.06,2606,425,1575,479,127,1575,125.4884,161,29.83,0.4573,0.0153,0.9998,,77.5,31.0,232.5,52.5,34.0,10.625,102.5363,917.28,7.5,ideal,,,,50,0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1,1.0,0.0216,9,1.3216,-1.0659,1.0659,38.4702,7.9496,0.9783,3422,1174,0,502,csma_ca_lite,19,19,0,True,16,104,0,1,0.000301,0.009048,0.006139,0.017353,True,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,,,0,,0,0,0,0,,0,,0,0.0981,104,3626,-4.6205,-54.1963,channel_aware_adaptive,19.2,10.0,20.0,19.2593,4,0,4,-83.813,0.615,69,57,69,10,0,distributed,0,0,0,0,0,0,0,,deterministic,24,6050024
